NS_GPS_Time,SlowDr_Status,INS_Vehicle_SlowDr_Pos_X,INS_Vehicle_SlowDr_Pos_Y,INS_Vehicle_SlowDr_Pos_Z,INS_Vehicle_SlowDr_Pitch,INS_Vehicle_SlowDr_Roll,INS_Vehicle_SlowDr_Headin
266937650, 1, 172.96299999998882, -508.3070000000298, 10.388000000268221, -2.156000000000006, 1.1509999999999962, 10.633000000000001
266937660, 1, 172.97200000006706, -508.3599999998696, 10.390000000130385, -2.1450000000000102, 1.1640000000000015, 10.84
266937670, 1, 172.9810000001453, -508.4129999997094, 10.393000000156462, -2.1310000000000002, 1.1809999999999974, 11.048
266937680, 1, 172.99000000022352, -508.4660000000149, 10.395000000018626, -2.1229999999999905, 1.1929999999999978, 11.256
266937690, 1, 173.0, -508.5189999998547, 10.397000000346452, -2.1200000000000045, 1.2049999999999983, 11.465
266937700, 1, 173.00900000007823, -508.5709999999963, 10.400000000372529, -2.1069999999999993, 1.2160000000000082, 11.672
266937710, 1, 173.01900000032037, -508.6239999998361, 10.402000000234693, -2.100999999999999, 1.230000000000004, 11.88
266937720, 1, 173.02900000009686, -508.6769999996759, 10.404000000096858, -2.0989999999999895, 1.2340000000000089, 12.088000000000001
266937730, 1, 173.039000000339, -508.72899999981746, 10.405999999959022, -2.091000000000008, 1.2480000000000047, 12.297
266937740, 1, 173.04900000011548, -508.7819999996573, 10.408999999985099, -2.091000000000008, 1.2549999999999955, 12.505
266937750, 1, 173.06000000005588, -508.83399999979883, 10.411000000312924, -2.0919999999999845, 1.2579999999999956, 12.712
266937760, 1, 173.07099999999627, -508.88699999963865, 10.413000000175089, -2.0929999999999893, 1.2590000000000003, 12.919
266937770, 1, 173.08199999993667, -508.9399999999441, 10.415000000037253, -2.0919999999999845, 1.2660000000000053, 13.126
266937780, 1, 173.09300000034273, -508.99199999962, 10.417000000365078, -2.093999999999994, 1.266999999999996, 13.331
266937790, 1, 173.10499999998137, -509.0449999999255, 10.419000000227243, -2.100999999999999, 1.2680000000000007, 13.537
266937800, 1, 173.11600000038743, -509.09700000006706, 10.421000000089407, -2.1119999999999948, 1.2680000000000007, 13.743
266937810, 1, 173.12800000002608, -509.14899999974295, 10.422999999951571, -2.1210000000000093, 1.269999999999996, 13.950000000000001
266937820, 1, 173.1410000002943, -509.20200000004843, 10.425000000279397, -2.134999999999991, 1.2680000000000007, 14.157
266937830, 1, 173.15299999993294, -509.25399999972433, 10.427000000141561, -2.13900000000001, 1.2620000000000005, 14.365
266937840, 1, 173.16500000003725, -509.3059999998659, 10.429000000003725, -2.1459999999999866, 1.2609999999999957, 14.572000000000001
266937850, 1, 173.17800000030547, -509.3589999997057, 10.430000000167638, -2.1610000000000014, 1.2540000000000049, 14.780000000000001
266937860, 1, 173.19100000010803, -509.41099999984726, 10.432000000029802, -2.173000000000002, 1.2420000000000044, 14.989
266937870, 1, 173.20400000037625, -509.4629999999888, 10.434000000357628, -2.181999999999988, 1.2340000000000089, 15.198
266937880, 1, 173.2170000001788, -509.5149999996647, 10.436000000219792, -2.194999999999993, 1.225999999999999, 15.407
266937890, 1, 173.2310000001453, -509.5679999999702, 10.437000000383705, -2.204999999999984, 1.206000000000003, 15.616
266937900, 1, 173.24500000011176, -509.6199999996461, 10.43900000024587, -2.218999999999994, 1.1910000000000025, 15.825000000000001
266937910, 1, 173.25900000007823, -509.67199999978766, 10.441000000108033, -2.2379999999999995, 1.1779999999999973, 16.033
266937920, 1, 173.2730000000447, -509.7239999999292, 10.442000000271946, -2.2549999999999955, 1.159000000000006, 16.242
266937930, 1, 173.28700000001118, -509.7759999996051, 10.44400000013411, -2.276999999999987, 1.141999999999996, 16.451
266937940, 1, 173.30200000014156, -509.8279999997467, 10.445999999996275, -2.287000000000006, 1.1299999999999955, 16.66
266937950, 1, 173.31600000010803, -509.87999999988824, 10.447000000160187, -2.3009999999999877, 1.1090000000000089, 16.869
266937960, 1, 173.33100000023842, -509.9320000000298, 10.449000000022352, -2.3179999999999836, 1.0900000000000034, 17.080000000000002
266937970, 1, 173.34700000006706, -509.98300000000745, 10.451000000350177, -2.3329999999999984, 1.081000000000003, 17.289
266937980, 1, 173.36200000019744, -510.03499999968335, 10.452000000048429, -2.3530000000000086, 1.078000000000003, 17.499
266937990, 1, 173.37700000032783, -510.0869999998249, 10.454000000376254, -2.3659999999999854, 1.0660000000000025, 17.709
266938000, 1, 173.39300000015646, -510.1389999999665, 10.456000000238419, -2.3760000000000048, 1.061000000000007, 17.919
266938010, 1, 173.4089999999851, -510.1909999996424, 10.458000000100583, -2.3880000000000052, 1.0670000000000073, 18.129
266938020, 1, 173.4250000002794, -510.24199999962, 10.459999999962747, -2.4000000000000057, 1.061000000000007, 18.339
266938030, 1, 173.44100000010803, -510.2939999997616, 10.462000000290573, -2.414999999999992, 1.0600000000000023, 18.55
266938040, 1, 173.45800000010058, -510.34599999990314, 10.462999999988824, -2.421999999999997, 1.0550000000000068, 18.762
266938050, 1, 173.47400000039488, -510.3969999998808, 10.46500000031665, -2.4240000000000066, 1.0460000000000065, 18.974
266938060, 1, 173.49100000038743, -510.44900000002235, 10.467000000178814, -2.436000000000007, 1.0330000000000013, 19.186
266938070, 1, 173.50800000037998, -510.5, 10.469000000040978, -2.4420000000000073, 1.0229999999999961, 19.398
266938080, 1, 173.52500000037253, -510.5519999996759, 10.471000000368804, -2.4480000000000075, 1.0220000000000056, 19.609
266938090, 1, 173.54200000036508, -510.60299999965355, 10.473000000230968, -2.4569999999999936, 1.0139999999999958, 19.822
266938100, 1, 173.56000000005588, -510.6549999997951, 10.475000000093132, -2.4609999999999843, 1.0019999999999953, 20.036
266938110, 1, 173.57800000021234, -510.70599999977276, 10.476999999955297, -2.460000000000008, 1.0010000000000048, 20.25
266938120, 1, 173.5950000002049, -510.7579999999143, 10.479000000283122, -2.4609999999999843, 0.9890000000000043, 20.465
266938130, 1, 173.61300000036135, -510.80899999989197, 10.481000000145286, -2.4720000000000084, 0.9750000000000085, 20.679000000000002
266938140, 1, 173.63200000021607, -510.8599999998696, 10.48300000000745, -2.469999999999999, 0.9680000000000035, 20.892
266938150, 1, 173.65000000037253, -510.91099999984726, 10.485000000335276, -2.4710000000000036, 0.9620000000000033, 21.105
266938160, 1, 173.66900000022724, -510.9629999999888, 10.48700000019744, -2.469999999999999, 0.9590000000000032, 21.316
266938170, 1, 173.68800000008196, -511.0139999999665, 10.490000000223517, -2.4609999999999843, 0.9560000000000031, 21.529
266938180, 1, 173.70699999993667, -511.0649999999441, 10.492000000085682, -2.468999999999994, 0.953000000000003, 21.742
266938190, 1, 173.72600000025705, -511.11599999992177, 10.493999999947846, -2.4650000000000034, 0.9450000000000074, 21.955000000000002
266938200, 1, 173.74600000027567, -511.1669999998994, 10.496999999973923, -2.4609999999999843, 0.9560000000000031, 22.168
266938210, 1, 173.76500000013039, -511.21799999987707, 10.499000000301749, -2.4579999999999984, 0.9660000000000082, 22.38
266938220, 1, 173.785000000149, -511.2679999996908, 10.501000000163913, -2.4509999999999934, 0.9519999999999982, 22.592
266938230, 1, 173.80500000016764, -511.31899999966845, 10.50400000018999, -2.4499999999999886, 0.960000000000008, 22.805
266938240, 1, 173.82500000018626, -511.3699999996461, 10.506000000052154, -2.4439999999999884, 0.9639999999999986, 23.017
266938250, 1, 173.8460000003688, -511.42099999962375, 10.509000000078231, -2.4350000000000023, 0.9710000000000036, 23.23
266938260, 1, 173.86700000008568, -511.47099999990314, 10.510999999940395, -2.4269999999999925, 0.9699999999999989, 23.442
266938270, 1, 173.8870000001043, -511.5219999998808, 10.513999999966472, -2.414999999999992, 0.9650000000000034, 23.655
266938280, 1, 173.90800000028685, -511.5719999996945, 10.51699999999255, -2.4110000000000014, 0.9579999999999984, 23.869
266938290, 1, 173.93000000016764, -511.6229999996722, 10.519000000320375, -2.4010000000000105, 0.9570000000000078, 24.082
266938300, 1, 173.95100000035018, -511.67299999995157, 10.522000000346452, -2.3830000000000098, 0.9450000000000074, 24.296
266938310, 1, 173.97300000023097, -511.7239999999292, 10.525000000372529, -2.3659999999999854, 0.9470000000000027, 24.509
266938320, 1, 173.99500000011176, -511.77399999974295, 10.527999999932945, -2.3549999999999898, 0.9279999999999973, 24.722
266938330, 1, 174.01699999999255, -511.82400000002235, 10.53000000026077, -2.3460000000000036, 0.921999999999997, 24.935000000000002
266938340, 1, 174.039000000339, -511.8739999998361, 10.533000000286847, -2.3290000000000077, 0.9200000000000017, 25.149
266938350, 1, 174.0610000002198, -511.9239999996498, 10.536000000312924, -2.306999999999988, 0.9150000000000063, 25.363
266938360, 1, 174.0840000002645, -511.9739999999292, 10.539000000339001, -2.296999999999997, 0.9129999999999967, 25.576
266938370, 1, 174.1070000003092, -512.023999999743, 10.541000000201166, -2.276999999999987, 0.8979999999999961, 25.79
266938380, 1, 174.1300000003539, -512.0740000000224, 10.544000000227243, -2.2630000000000052, 0.8919999999999959, 26.006
266938390, 1, 174.15299999993294, -512.1239999998361, 10.54700000025332, -2.252999999999986, 0.8889999999999958, 26.22
266938400, 1, 174.17599999997765, -512.1739999996498, 10.549000000115484, -2.234000000000009, 0.8829999999999956, 26.435000000000002
266938410, 1, 174.20000000018626, -512.2229999997653, 10.552000000141561, -2.219999999999999, 0.882000000000005, 26.649
266938420, 1, 174.22400000039488, -512.2730000000447, 10.555000000167638, -2.209000000000003, 0.8810000000000002, 26.863
266938430, 1, 174.24800000013784, -512.3229999998584, 10.557000000029802, -2.2009999999999934, 0.8790000000000049, 27.075
266938440, 1, 174.27200000034645, -512.3719999999739, 10.56000000005588, -2.1920000000000073, 0.8919999999999959, 27.288
266938450, 1, 174.2960000000894, -512.4219999997877, 10.562000000383705, -2.1779999999999973, 0.8970000000000056, 27.501
266938460, 1, 174.32099999999627, -512.4709999999031, 10.56499999994412, -2.1639999999999873, 0.9110000000000014, 27.714000000000002
266938470, 1, 174.3460000003688, -512.5200000000186, 10.567000000271946, -2.1610000000000014, 0.9159999999999968, 27.926000000000002
266938480, 1, 174.37100000027567, -512.5699999998324, 10.570000000298023, -2.157999999999987, 0.9420000000000073, 28.137
266938490, 1, 174.39600000018254, -512.6189999999478, 10.572000000160187, -2.1450000000000102, 0.9669999999999987, 28.348
266938500, 1, 174.4210000000894, -512.6680000000633, 10.575000000186265, -2.140999999999991, 0.9789999999999992, 28.559
266938510, 1, 174.44599999999627, -512.7169999997132, 10.577000000048429, -2.134999999999991, 0.9959999999999951, 28.772000000000002
266938520, 1, 174.47200000006706, -512.7659999998286, 10.579000000376254, -2.127999999999986, 1.019999999999996, 28.985
266938530, 1, 174.49800000013784, -512.8149999999441, 10.58199999993667, -2.1270000000000095, 1.046999999999997, 29.199
266938540, 1, 174.52400000020862, -512.8640000000596, 10.584000000264496, -2.117999999999995, 1.0559999999999974, 29.413
266938550, 1, 174.5500000002794, -512.9120000000112, 10.58600000012666, -2.1189999999999998, 1.0769999999999982, 29.626
266938560, 1, 174.57600000035018, -512.960999999661, 10.589000000152737, -2.1140000000000043, 1.081000000000003, 29.841
266938570, 1, 174.6030000001192, -513.0099999997765, 10.591000000014901, -2.109999999999985, 1.0990000000000038, 30.056
266938580, 1, 174.6300000003539, -513.057999999728, 10.593000000342727, -2.109999999999985, 1.1090000000000089, 30.27
266938590, 1, 174.65599999995902, -513.1069999998435, 10.595000000204891, -2.103999999999985, 1.112000000000009, 30.486
266938600, 1, 174.68400000035763, -513.1549999997951, 10.597000000067055, -2.1210000000000093, 1.1140000000000043, 30.701
266938610, 1, 174.71100000012666, -513.2029999997467, 10.59900000039488, -2.1239999999999952, 1.108000000000004, 30.916
266938620, 1, 174.7390000000596, -513.2519999998622, 10.601000000257045, -2.1270000000000095, 1.1170000000000044, 31.131
266938630, 1, 174.7660000002943, -513.2999999998137, 10.60300000011921, -2.1359999999999957, 1.1219999999999999, 31.346
266938640, 1, 174.79400000022724, -513.3479999997653, 10.604999999981374, -2.1380000000000052, 1.1159999999999997, 31.562
266938650, 1, 174.8230000003241, -513.3950000000186, 10.607000000309199, -2.155000000000001, 1.1189999999999998, 31.777
266938660, 1, 174.85100000025705, -513.4429999999702, 10.609000000171363, -2.1740000000000066, 1.1189999999999998, 31.993000000000002
266938670, 1, 174.8800000003539, -513.4909999999218, 10.611000000033528, -2.181999999999988, 1.1230000000000047, 32.209
266938680, 1, 174.90800000028685, -513.5379999997094, 10.61200000019744, -2.1920000000000073, 1.1340000000000003, 32.424
266938690, 1, 174.93800000008196, -513.585999999661, 10.614000000059605, -2.216000000000008, 1.1280000000000001, 32.64
266938700, 1, 174.9670000001788, -513.6329999999143, 10.61600000038743, -2.227000000000004, 1.1209999999999951, 32.856
266938710, 1, 174.99600000027567, -513.679999999702, 10.618000000249594, -2.2439999999999998, 1.112000000000009, 33.072
266938720, 1, 175.02600000007078, -513.7279999996535, 10.618999999947846, -2.257000000000005, 1.1129999999999995, 33.289
266938730, 1, 175.05600000033155, -513.7749999999069, 10.621000000275671, -2.2690000000000055, 1.1000000000000085, 33.505
266938740, 1, 175.08600000012666, -513.8209999999963, 10.623000000137836, -2.2939999999999827, 1.0940000000000083, 33.722
266938750, 1, 175.11600000038743, -513.8679999997839, 10.625, -2.3100000000000023, 1.0840000000000032, 33.939
266938760, 1, 175.14600000018254, -513.9150000000373, 10.627000000327826, -2.3230000000000075, 1.0750000000000028, 34.157000000000004
266938770, 1, 175.17700000014156, -513.9619999998249, 10.62900000018999, -2.343999999999994, 1.0660000000000025, 34.378
266938780, 1, 175.20800000010058, -514.0079999999143, 10.630000000353903, -2.3569999999999993, 1.061000000000007, 34.597
266938790, 1, 175.2390000000596, -514.0540000000037, 10.632000000216067, -2.3760000000000048, 1.0589999999999975, 34.819
266938800, 1, 175.27000000001863, -514.1009999997914, 10.634000000078231, -2.4039999999999964, 1.0379999999999967, 35.04
266938810, 1, 175.30099999997765, -514.1469999998808, 10.635999999940395, -2.4180000000000064, 1.0409999999999968, 35.261
266938820, 1, 175.33300000010058, -514.1929999999702, 10.638000000268221, -2.430999999999983, 1.0319999999999965, 35.484
266938830, 1, 175.3640000000596, -514.2390000000596, 10.640000000130385, -2.4420000000000073, 1.0160000000000053, 35.709
266938840, 1, 175.39600000018254, -514.2849999996834, 10.64199999999255, -2.454999999999984, 1.0040000000000049, 35.935
266938850, 1, 175.42800000030547, -514.3309999997728, 10.644000000320375, -2.4710000000000036, 0.9950000000000045, 36.161
266938860, 1, 175.45999999996275, -514.3759999996983, 10.64600000018254, -2.48599999999999, 0.9849999999999994, 36.388
266938870, 1, 175.4930000002496, -514.4219999997877, 10.648000000044703, -2.4989999999999952, 0.9770000000000039, 36.616
266938880, 1, 175.52500000037253, -514.4669999997132, 10.650000000372529, -2.507000000000005, 0.972999999999999, 36.844
266938890, 1, 175.55800000019372, -514.5129999998026, 10.652000000234693, -2.5149999999999864, 0.9669999999999987, 37.074
266938900, 1, 175.5910000000149, -514.557999999728, 10.65500000026077, -2.531000000000006, 0.960000000000008, 37.305
266938910, 1, 175.62400000030175, -514.6029999996535, 10.657000000122935, -2.5439999999999827, 0.9480000000000075, 37.537
266938920, 1, 175.65700000012293, -514.6480000000447, 10.658999999985099, -2.555999999999983, 0.9440000000000026, 37.77
266938930, 1, 175.69100000010803, -514.6929999999702, 10.661000000312924, -2.573999999999984, 0.9489999999999981, 38.002
266938940, 1, 175.72400000039488, -514.7379999998957, 10.663000000175089, -2.5749999999999886, 0.9450000000000074, 38.235
266938950, 1, 175.75800000037998, -514.7819999996573, 10.666000000201166, -2.5819999999999936, 0.9549999999999983, 38.468
266938960, 1, 175.79200000036508, -514.8270000000484, 10.66800000006333, -2.603999999999985, 0.9660000000000082, 38.702
266938970, 1, 175.82600000035018, -514.87099999981, 10.670000000391155, -2.6069999999999993, 0.9620000000000033, 38.936
266938980, 1, 175.86000000033528, -514.9150000000373, 10.672999999951571, -2.6159999999999854, 0.9810000000000088, 39.17
266938990, 1, 175.89500000001863, -514.9599999999627, 10.675000000279397, -2.615000000000009, 0.9879999999999995, 39.405
266939000, 1, 175.92900000000373, -515.0039999997243, 10.678000000305474, -2.6059999999999945, 0.9980000000000047, 39.64
266939010, 1, 175.96400000015274, -515.0469999997877, 10.680000000167638, -2.6200000000000045, 1.0109999999999957, 39.875
266939020, 1, 175.99900000030175, -515.0910000000149, 10.683000000193715, -2.6310000000000002, 1.0120000000000005, 40.111000000000004
266939030, 1, 176.0339999999851, -515.1349999997765, 10.68500000005588, -2.633999999999986, 1.024000000000001, 40.347
266939040, 1, 176.07000000029802, -515.1779999998398, 10.688000000081956, -2.633999999999986, 1.0319999999999965, 40.584
266939050, 1, 176.10499999998137, -515.2209999999031, 10.68999999994412, -2.6380000000000052, 1.0210000000000008, 40.822
266939060, 1, 176.1410000002943, -515.2649999996647, 10.692999999970198, -2.641999999999996, 1.0259999999999962, 41.058
266939070, 1, 176.17700000014156, -515.307999999728, 10.695999999996275, -2.6430000000000007, 1.0210000000000008, 41.296
266939080, 1, 176.21299999998882, -515.3499999996275, 10.6980000003241, -2.6539999999999964, 1.0130000000000052, 41.534
266939090, 1, 176.24900000030175, -515.3929999996908, 10.701000000350177, -2.657999999999987, 1.0150000000000006, 41.771
266939100, 1, 176.28600000031292, -515.4350000000559, 10.704000000376254, -2.6529999999999916, 1.0079999999999956, 42.008
266939110, 1, 176.3230000003241, -515.4779999996535, 10.706000000238419, -2.6639999999999873, 1.0100000000000051, 42.245
266939120, 1, 176.35900000017136, -515.5200000000186, 10.709000000264496, -2.6629999999999825, 1.0040000000000049, 42.483000000000004
266939130, 1, 176.39600000018254, -515.561999999918, 10.712000000290573, -2.662000000000006, 1.0120000000000005, 42.719
266939140, 1, 176.43400000035763, -515.6039999998175, 10.71500000031665, -2.6709999999999923, 1.0150000000000006, 42.958
266939150, 1, 176.4710000003688, -515.6450000000186, 10.717000000178814, -2.6699999999999875, 1.0220000000000056, 43.195
266939160, 1, 176.50900000007823, -515.686999999918, 10.720000000204891, -2.6680000000000064, 1.0360000000000014, 43.431
266939170, 1, 176.5460000000894, -515.7279999996535, 10.723000000230968, -2.6709999999999923, 1.0400000000000063, 43.668
266939180, 1, 176.5840000002645, -515.7689999998547, 10.726000000257045, -2.6759999999999877, 1.0409999999999968, 43.903
266939190, 1, 176.62199999997392, -515.8100000000559, 10.729000000283122, -2.671999999999997, 1.0490000000000066, 44.139
266939200, 1, 176.66100000031292, -515.8509999997914, 10.732000000309199, -2.6709999999999923, 1.046999999999997, 44.376
266939210, 1, 176.69900000002235, -515.8919999999925, 10.735000000335276, -2.6709999999999923, 1.0450000000000017, 44.613
266939220, 1, 176.73800000036135, -515.932999999728, 10.73700000019744, -2.6779999999999973, 1.0450000000000017, 44.85
266939230, 1, 176.77600000007078, -515.9729999997653, 10.740000000223517, -2.6850000000000023, 1.0420000000000016, 45.086
266939240, 1, 176.81499999994412, -516.0129999998026, 10.743000000249594, -2.6850000000000023, 1.0390000000000015, 45.321
266939250, 1, 176.85400000028312, -516.0529999998398, 10.746000000275671, -2.679000000000002, 1.0259999999999962, 45.558
266939260, 1, 176.89400000032037, -516.0929999998771, 10.749000000301749, -2.680999999999983, 1.0190000000000055, 45.794000000000004
266939270, 1, 176.93300000019372, -516.1329999999143, 10.752000000327826, -2.688999999999993, 1.0079999999999956, 46.032000000000004
266939280, 1, 176.97300000023097, -516.1719999997877, 10.755000000353903, -2.6899999999999977, 1.0010000000000048, 46.269
266939290, 1, 177.01300000026822, -516.2119999998249, 10.75800000037998, -2.6899999999999977, 0.992999999999995, 46.506
266939300, 1, 177.05300000030547, -516.2509999996983, 10.760999999940395, -2.687999999999988, 0.9810000000000088, 46.743
266939310, 1, 177.09300000034273, -516.2900000000373, 10.763999999966472, -2.6829999999999927, 0.9680000000000035, 46.979
266939320, 1, 177.13300000037998, -516.3289999999106, 10.76699999999255, -2.6869999999999834, 0.960000000000008, 47.215
266939330, 1, 177.17400000011548, -516.3679999997839, 10.769000000320375, -2.6980000000000075, 0.9500000000000028, 47.452
266939340, 1, 177.21400000015274, -516.405999999959, 10.772000000346452, -2.6999999999999886, 0.9510000000000076, 47.686
266939350, 1, 177.2550000003539, -516.4449999998324, 10.775000000372529, -2.6899999999999977, 0.945999999999998, 47.921
266939360, 1, 177.2960000000894, -516.4830000000075, 10.777999999932945, -2.694999999999993, 0.9330000000000069, 48.157000000000004
266939370, 1, 177.33700000029057, -516.5209999997169, 10.780999999959022, -2.6999999999999886, 0.9279999999999973, 48.392
266939380, 1, 177.37900000019, -516.558999999892, 10.783999999985099, -2.705999999999989, 0.9339999999999975, 48.628
266939390, 1, 177.42000000039116, -516.5959999999031, 10.786000000312924, -2.716000000000008, 0.9210000000000065, 48.862
266939400, 1, 177.46200000029057, -516.6339999996126, 10.789000000339001, -2.7139999999999986, 0.909000000000006, 49.097
266939410, 1, 177.50400000019, -516.6709999996237, 10.792000000365078, -2.7139999999999986, 0.9039999999999964, 49.331
266939420, 1, 177.5460000000894, -516.7079999996349, 10.794000000227243, -2.7179999999999893, 0.8880000000000052, 49.567
266939430, 1, 177.58799999998882, -516.7449999996461, 10.79700000025332, -2.705999999999989, 0.8870000000000005, 49.803000000000004
266939440, 1, 177.63100000005215, -516.7819999996573, 10.799000000115484, -2.6970000000000027, 0.8799999999999955, 50.039
266939450, 1, 177.67299999995157, -516.8189999996684, 10.802000000141561, -2.6829999999999927, 0.8780000000000001, 50.276
266939460, 1, 177.7160000000149, -516.8559999996796, 10.805000000167638, -2.6689999999999827, 0.8760000000000048, 50.51
266939470, 1, 177.75900000007823, -516.8919999999925, 10.808000000193715, -2.6599999999999966, 0.8719999999999999, 50.743
266939480, 1, 177.80200000014156, -516.9279999998398, 10.81000000005588, -2.649000000000001, 0.8689999999999998, 50.978
266939490, 1, 177.8450000002049, -516.964999999851, 10.813000000081956, -2.6210000000000093, 0.8689999999999998, 51.215
266939500, 1, 177.88800000026822, -517.0, 10.816000000108033, -2.602000000000004, 0.8629999999999995, 51.453
266939510, 1, 177.9320000000298, -517.0359999998473, 10.817999999970198, -2.5960000000000036, 0.8460000000000036, 51.691
266939520, 1, 177.97500000009313, -517.0719999996945, 10.820999999996275, -2.5829999999999984, 0.835000000000008, 51.927
266939530, 1, 178.01900000032037, -517.1069999998435, 10.8230000003241, -2.5670000000000073, 0.8359999999999985, 52.165
266939540, 1, 178.06300000008196, -517.1429999996908, 10.826000000350177, -2.5379999999999825, 0.8230000000000075, 52.402
266939550, 1, 178.1070000003092, -517.1779999998398, 10.829000000376254, -2.5109999999999957, 0.820999999999998, 52.641
266939560, 1, 178.1520000002347, -517.2129999999888, 10.831000000238419, -2.492999999999995, 0.8190000000000026, 52.88
266939570, 1, 178.19599999999627, -517.2469999999739, 10.834000000264496, -2.4799999999999898, 0.8050000000000068, 53.119
266939580, 1, 178.24100000038743, -517.2819999996573, 10.83600000012666, -2.4669999999999845, 0.8020000000000067, 53.357
266939590, 1, 178.28600000031292, -517.3159999996424, 10.839000000152737, -2.438999999999993, 0.796999999999997, 53.594
266939600, 1, 178.33100000023842, -517.3509999997914, 10.841000000014901, -2.4129999999999825, 0.7920000000000016, 53.831
266939610, 1, 178.3760000001639, -517.3849999997765, 10.844000000040978, -2.3950000000000102, 0.7980000000000018, 54.069
266939620, 1, 178.4210000000894, -517.4180000000633, 10.846000000368804, -2.383999999999986, 0.7870000000000061, 54.307
266939630, 1, 178.4660000000149, -517.4520000000484, 10.84900000039488, -2.3689999999999998, 0.7729999999999961, 54.544000000000004
266939640, 1, 178.5120000001043, -517.4849999998696, 10.851000000257045, -2.353999999999985, 0.7579999999999956, 54.78
266939650, 1, 178.55800000019372, -517.5179999996908, 10.85300000011921, -2.3400000000000034, 0.7590000000000003, 55.016
266939660, 1, 178.60400000028312, -517.5509999999776, 10.856000000145286, -2.3249999999999886, 0.7590000000000003, 55.25
266939670, 1, 178.65000000037253, -517.5839999997988, 10.85800000000745, -2.305999999999983, 0.7660000000000053, 55.486000000000004
266939680, 1, 178.69599999999627, -517.61699999962, 10.861000000033528, -2.2939999999999827, 0.7439999999999998, 55.724000000000004
266939690, 1, 178.74200000008568, -517.648999999743, 10.864000000059605, -2.280000000000001, 0.7519999999999953, 55.963
266939700, 1, 178.7880000001751, -517.6820000000298, 10.86600000038743, -2.257000000000005, 0.7590000000000003, 56.204
266939710, 1, 178.83499999996275, -517.7139999996871, 10.868999999947846, -2.2369999999999948, 0.7540000000000049, 56.445
266939720, 1, 178.88100000005215, -517.74599999981, 10.871999999973923, -2.2150000000000034, 0.7600000000000051, 56.685
266939730, 1, 178.92800000030547, -517.777999999933, 10.875, -2.1899999999999977, 0.7860000000000014, 56.925000000000004
266939740, 1, 178.97500000009313, -517.8100000000559, 10.878000000026077, -2.1699999999999875, 0.7819999999999965, 57.168
266939750, 1, 179.02200000034645, -517.8410000000149, 10.881000000052154, -2.155000000000001, 0.7890000000000015, 57.410000000000004
266939760, 1, 179.0690000001341, -517.8729999996722, 10.88300000037998, -2.1359999999999957, 0.8179999999999978, 57.653
266939770, 1, 179.11600000038743, -517.9039999996312, 10.885999999940395, -2.11099999999999, 0.8170000000000073, 57.896
266939780, 1, 179.164000000339, -517.9350000000559, 10.888999999966472, -2.093999999999994, 0.8370000000000033, 58.138
266939790, 1, 179.21100000012666, -517.9660000000149, 10.89199999999255, -2.078000000000003, 0.8460000000000036, 58.378
266939800, 1, 179.25900000007823, -517.99599999981, 10.895000000018626, -2.0529999999999973, 0.8700000000000045, 58.619
266939810, 1, 179.30600000033155, -518.026999999769, 10.898000000044703, -2.0360000000000014, 0.8930000000000007, 58.859
266939820, 1, 179.35400000028312, -518.0570000000298, 10.90100000007078, -2.0149999999999864, 0.9039999999999964, 59.099000000000004
266939830, 1, 179.4020000002347, -518.0869999998249, 10.904000000096858, -1.9979999999999905, 0.9039999999999964, 59.339
266939840, 1, 179.45100000035018, -518.11699999962, 10.905999999959022, -1.9869999999999948, 0.9380000000000024, 59.579
266939850, 1, 179.49900000030175, -518.1469999998808, 10.908999999985099, -1.9540000000000077, 0.9590000000000032, 59.819
266939860, 1, 179.54700000025332, -518.1759999999776, 10.912000000011176, -1.9170000000000016, 0.9770000000000039, 60.059000000000005
266939870, 1, 179.5960000003688, -518.2049999996088, 10.915000000037253, -1.9029999999999916, 1.0100000000000051, 60.300000000000004
266939880, 1, 179.64500000001863, -518.2349999998696, 10.91800000006333, -1.875, 1.0280000000000058, 60.54
266939890, 1, 179.6940000001341, -518.2629999998026, 10.921000000089407, -1.8520000000000039, 1.0499999999999972, 60.78
266939900, 1, 179.74200000008568, -518.2919999998994, 10.922999999951571, -1.835000000000008, 1.0750000000000028, 61.019
266939910, 1, 179.79200000036508, -518.3209999999963, 10.925999999977648, -1.796999999999997, 1.0949999999999989, 61.259
266939920, 1, 179.8410000000149, -518.3489999999292, 10.929000000003725, -1.76400000000001, 1.112000000000009, 61.5
266939930, 1, 179.89000000013039, -518.3769999998622, 10.93100000033155, -1.7539999999999907, 1.1219999999999999, 61.74
266939940, 1, 179.93999999994412, -518.4049999997951, 10.933000000193715, -1.740000000000009, 1.1410000000000053, 61.981
266939950, 1, 179.9890000000596, -518.432999999728, 10.93500000005588, -1.7270000000000039, 1.1610000000000014, 62.223
266939960, 1, 180.039000000339, -518.4599999999627, 10.937000000383705, -1.7129999999999939, 1.186000000000007, 62.463
266939970, 1, 180.08900000015274, -518.4869999997318, 10.93900000024587, -1.7019999999999982, 1.206000000000003, 62.702
266939980, 1, 180.13899999996647, -518.5139999999665, 10.941000000108033, -1.6989999999999839, 1.2340000000000089, 62.941
266939990, 1, 180.18900000024587, -518.5409999997355, 10.942000000271946, -1.6910000000000025, 1.257000000000005, 63.181000000000004
